ts,row_type,session,participant,task,phase,block_id,ear,ear_base,ear_thr,blink_count,is_closed,long_close,gaze,gaze_thr,gaze_bias,gaze_y,gaze_y_thr,gaze_bias_y,gaze_offlvl,risk,alert,event,info
1767599524.7016394,frame,,,,eval,1,0.43284864198352824,0.45,0.405,1,False,False,-0.0012709810688802392,0.35,-4.8941132301880526,0.009136352799106417,0.25,0.02330572042488827,1.844908647736448e-15,0.0026512319799004962,0,,
1767599524.7302663,frame,,,,eval,1,0.43344683601173933,0.45,0.405,1,False,False,0.002637067293927764,0.35,-4.8941132301880526,0.01445729962673013,0.25,0.02330572042488827,1.6604177829628033e-15,0.0018558623859304467,0,,
1767599524.76228,frame,,,,eval,1,0.4341214773310845,0.45,0.405,1,False,False,-0.0013969957877195682,0.35,-4.8941132301880526,0.015826354890391362,0.25,0.02330572042488827,1.494376004666523e-15,0.001299103670151402,0,,
1767599524.7967703,frame,,,,eval,1,0.43474450993450575,0.45,0.405,1,False,False,0.008096736597117626,0.35,-4.8941132301880526,0.01558102696112636,0.25,0.02330572042488827,1.3449384041998708e-15,0.0009093725691060621,0,,
1767599524.8306983,frame,,,,eval,1,0.4362742498597082,0.45,0.405,1,False,False,0.0062738210580750575,0.35,-4.8941132301880526,0.005734967253265225,0.25,0.02330572042488827,1.2104445637798838e-15,0.0006365607983743161,0,,
1767599524.8645077,frame,,,,eval,1,0.43696158732682533,0.45,0.405,1,False,False,-0.00026888747312447947,0.35,-4.8941132301880526,0.0036342916796433637,0.25,0.02330572042488827,1.0894001074018954e-15,0.0004455925588620866,0,,
1767599524.897444,frame,,,,eval,1,0.4375379798717261,0.45,0.405,1,False,False,0.009815575862123893,0.35,-4.8941132301880526,0.010362996145116352,0.25,0.02330572042488827,9.804600966617059e-16,0.0003119147912035194,0,,
1767599524.9328375,frame,,,,eval,1,0.4382138161996244,0.45,0.405,1,False,False,-0.00815797603204338,0.35,-4.8941132301880526,0.015520157885718752,0.25,0.02330572042488827,8.824140869955353e-16,0.0002183403538425165,0,,
1767599524.963477,frame,,,,eval,1,0.43714248661179866,0.45,0.405,1,False,False,0.005024837869509469,0.35,-4.8941132301880526,0.018027594807241764,0.25,0.02330572042488827,7.941726782959818e-16,0.0001528382476898092,0,,
1767599525.000704,frame,,,,eval,1,0.4383412828233347,0.45,0.405,1,False,False,0.006442679551005526,0.35,-4.8941132301880526,0.01659887013925331,0.25,0.02330572042488827,7.147554104663837e-16,0.00010698677338290932,0,,
1767599525.0307863,frame,,,,eval,1,0.43715452101609054,0.45,0.405,1,False,False,0.017773332991020574,0.35,-4.8941132301880526,0.011286136544124015,0.25,0.02330572042488827,6.432798694197454e-16,7.489074136807512e-05,0,,
1767599525.0629082,frame,,,,eval,1,0.43710940973251333,0.45,0.405,1,False,False,0.031789862110857214,0.35,-4.8941132301880526,0.010394945400957274,0.25,0.02330572042488827,5.789518824777708e-16,5.242351895768732e-05,0,,
1767599525.0974739,frame,,,,eval,1,0.4381233187016357,0.45,0.405,1,False,False,0.029579985628773287,0.35,-4.8941132301880526,0.012213681548552988,0.25,0.02330572042488827,5.210566942299938e-16,3.6696463270412384e-05,0,,
1767599525.1301959,frame,,,,eval,1,0.43748842688438777,0.45,0.405,1,False,False,0.03059408759177007,0.35,-4.8941132301880526,0.011437183684256665,0.25,0.02330572042488827,4.689510248069944e-16,2.5687524289316805e-05,0,,
1767599525.164107,frame,,,,eval,1,0.4379682435654049,0.45,0.405,1,False,False,0.02268452613922367,0.35,-4.8941132301880526,0.01465420806187748,0.25,0.02330572042488827,4.22055922326295e-16,1.7981267002547086e-05,0,,
1767599525.1964126,frame,,,,eval,1,0.43954538319320197,0.45,0.405,1,False,False,0.00735910004277418,0.35,-4.8941132301880526,0.01789288680902477,0.25,0.02330572042488827,3.798503300936655e-16,1.258688690180575e-05,0,,
1767599525.2295375,frame,,,,eval,1,0.437959863731481,0.45,0.405,1,False,False,0.01795603021837433,0.35,-4.8941132301880526,0.016533625870707527,0.25,0.02330572042488827,3.4186529708429893e-16,8.810820831284536e-06,0,,
1767599525.2639139,frame,,,,eval,1,0.4393943809651746,0.45,0.405,1,False,False,0.02720442421451086,0.35,-4.8941132301880526,0.013493609687811308,0.25,0.02330572042488827,3.0767876737586907e-16,6.167574581917637e-06,0,,
1767599525.2971013,frame,,,,eval,1,0.4378924993957574,0.45,0.405,1,False,False,0.03415545270379905,0.35,-4.8941132301880526,0.010956216789502673,0.25,0.02330572042488827,2.769108906382822e-16,4.31730220735896e-06,0,,
1767599525.330041,frame,,,,eval,1,0.4396278180542564,0.45,0.405,1,False,False,0.03266511725997567,0.35,-4.8941132301880526,0.007031370625081437,0.25,0.02330572042488827,2.4921980157445398e-16,3.022111545166225e-06,0,,
1767599525.3630092,frame,,,,eval,1,0.43961115783389226,0.45,0.405,1,False,False,0.03046177776538528,0.35,-4.8941132301880526,0.003762884693215847,0.25,0.02330572042488827,2.2429782141700857e-16,2.115478081629815e-06,0,,
1767599525.3984857,frame,,,,eval,1,0.4392161012922372,0.45,0.405,1,False,False,0.0334179527108045,0.35,-4.8941132301880526,0.0012879409331770612,0.25,0.02330572042488827,2.0186803927530773e-16,1.4808346571529825e-06,0,,
1767599525.4284787,frame,,,,eval,1,0.44018519365389763,0.45,0.405,1,False,False,0.0325598049536735,0.35,-4.8941132301880526,0.0032505596915622867,0.25,0.02330572042488827,1.8168123534777695e-16,1.0365842600179887e-06,0,,
1767599525.4644177,frame,,,,eval,1,0.4410536921396286,0.45,0.405,1,False,False,0.037357529128776434,0.35,-4.8941132301880526,0.00559210613223338,0.25,0.02330572042488827,1.6351311181299926e-16,7.256089820224028e-07,0,,
1767599525.4967928,frame,,,,eval,1,0.440288989344226,0.45,0.405,1,False,False,0.02890303488287138,0.35,-4.8941132301880526,0.004585490973744125,0.25,0.02330572042488827,1.4716180063169933e-16,5.079262874245116e-07,0,,
1767599525.5327523,frame,,,,eval,1,0.4406703435418785,0.45,0.405,1,False,False,0.024297034816715524,0.35,-4.8941132301880526,0.006704534825115023,0.25,0.02330572042488827,1.324456205685294e-16,3.555484012051049e-07,0,,
1767599525.564785,frame,,,,eval,1,0.44069842020248695,0.45,0.405,1,False,False,0.028361353025394997,0.35,-4.8941132301880526,0.006820102435265932,0.25,0.02330572042488827,1.1920105851167647e-16,2.488838808507255e-07,0,,
1767599525.5952199,frame,,,,eval,1,0.440823398363059,0.45,0.405,1,False,False,0.027013830842479436,0.35,-4.8941132301880526,0.010580838582178311,0.25,0.02330572042488827,1.0728095266050883e-16,1.7421871660194471e-07,0,,
1767599525.6293807,frame,,,,eval,1,0.4415244231416531,0.45,0.405,1,False,False,0.029799704654262626,0.35,-4.8941132301880526,0.009633656399640502,0.25,0.02330572042488827,9.655285739445794e-17,1.2195310162715447e-07,0,,
1767599525.662751,frame,,,,eval,1,0.4412571253329818,0.45,0.405,1,False,False,0.03320920093780799,0.35,-4.8941132301880526,0.00709572519390821,0.25,0.02330572042488827,8.689757165501216e-17,8.536717114422198e-08,0,,
1767599525.6982684,frame,,,,eval,1,0.44243112026768655,0.45,0.405,1,False,False,0.028016754383012987,0.35,-4.8941132301880526,0.00951899141818303,0.25,0.02330572042488827,7.820781448951094e-17,5.975701980564786e-08,0,,
1767599525.7303758,frame,,,,eval,1,0.44120679164907006,0.45,0.405,1,False,False,0.009651596391485384,0.35,-4.8941132301880526,0.006140429270319433,0.25,0.02330572042488827,7.038703304055985e-17,4.1829913868176716e-08,0,,
1767599525.7627056,frame,,,,eval,1,0.44165688530363756,0.45,0.405,1,False,False,0.005039433521349501,0.35,-4.8941132301880526,0.00966422538572188,0.25,0.02330572042488827,6.334832973650387e-17,2.9280939711524596e-08,0,,
1767599525.7961123,frame,,,,eval,1,0.4378549775485223,0.45,0.405,1,False,False,0.013212253111912986,0.35,-4.8941132301880526,0.009960600036394315,0.25,0.02330572042488827,5.701349676285349e-17,2.0496657801488023e-08,0,,
1767599525.8286843,frame,,,,eval,1,0.43955745753765857,0.45,0.405,1,False,False,0.027059867069054278,0.35,-4.8941132301880526,0.004991122526927759,0.25,0.02330572042488827,5.131214708656814e-17,1.4347660464120344e-08,0,,
1767599525.8630636,frame,,,,eval,1,0.4394560465802108,0.45,0.405,1,False,False,0.020506243931983192,0.35,-4.8941132301880526,0.002239770233586364,0.25,0.02330572042488827,4.618093237791133e-17,1.0043362327655097e-08,0,,
1767599525.898351,frame,,,,eval,1,0.4399465544871204,0.45,0.405,1,False,False,0.01282890432739947,0.35,-4.8941132301880526,0.00017338631651002412,0.25,0.02330572042488827,4.1562839140120195e-17,7.0303536318523375e-09,0,,
1767599525.9298015,frame,,,,eval,1,0.44019255882472075,0.45,0.405,1,False,False,0.007774541358663178,0.35,-4.8941132301880526,-0.007185354846373667,0.25,0.02330572042488827,3.7406555226108173e-17,4.921247544541029e-09,0,,
1767599525.9626935,frame,,,,eval,1,0.4402796960180583,0.45,0.405,1,False,False,0.01808898763550193,0.35,-4.8941132301880526,-0.0006516984999537616,0.25,0.02330572042488827,3.366589970349736e-17,3.444873283198674e-09,0,,
1767599525.996014,frame,,,,eval,1,0.4395199993484078,0.45,0.405,1,False,False,0.015335790952878625,0.35,-4.8941132301880526,0.008639297547067753,0.25,0.02330572042488827,3.029930973314762e-17,2.41141130005703e-09,0,,
1767599526.0308247,frame,,,,eval,1,0.4400694015657739,0.45,0.405,1,False,False,0.005438278409498842,0.35,-4.8941132301880526,0.010711415244179876,0.25,0.02330572042488827,2.726937875983286e-17,1.6879879116760835e-09,0,,
1767599526.0631783,frame,,,,eval,1,0.43989271532756646,0.45,0.405,1,False,False,-0.0010215879278296924,0.35,-4.8941132301880526,0.012121950410478522,0.25,0.02330572042488827,2.4542440883849574e-17,1.1815915396458049e-09,0,,
1767599526.0950477,frame,,,,eval,1,0.43968801694403187,0.45,0.405,1,False,False,0.00961498702797492,0.35,-4.8941132301880526,0.011936156470026476,0.25,0.02330572042488827,2.2088196795464618e-17,8.271140790773551e-10,0,,
1767599526.1298778,frame,,,,eval,1,0.43949596256566015,0.45,0.405,1,False,False,0.01642142899154031,0.35,-4.8941132301880526,0.014041191239585641,0.25,0.02330572042488827,1.9879377115918158e-17,5.789798565469112e-10,0,,
1767599526.1677935,frame,,,,eval,1,0.4384305521561206,0.45,0.405,1,False,False,0.007217135654204121,0.35,-4.8941132301880526,0.016463963491852463,0.25,0.02330572042488827,1.789143940432634e-17,4.0528590065632417e-10,0,,
1767599526.2001197,frame,,,,eval,1,0.4406069237049051,0.45,0.405,1,False,False,0.007780245726940471,0.35,-4.8941132301880526,0.006588988725761805,0.25,0.02330572042488827,1.6102295463893706e-17,2.8370013142556464e-10,0,,
1767599526.2330418,frame,,,,eval,1,0.4397451514573036,0.45,0.405,1,False,False,0.014365652768189463,0.35,-4.8941132301880526,-0.000778826921685339,0.25,0.02330572042488827,1.4492065917504336e-17,1.985900928674192e-10,0,,
1767599526.266402,frame,,,,eval,1,0.44184232117032674,0.45,0.405,1,False,False,0.012483806497384009,0.35,-4.8941132301880526,-0.000519089327785157,0.25,0.02330572042488827,1.3042859325753903e-17,1.39013065789765e-10,0,,
1767599526.2980175,frame,,,,eval,1,0.4407891454243913,0.45,0.405,1,False,False,0.010668551431149531,0.35,-4.8941132301880526,0.007733913151697264,0.25,0.02330572042488827,1.1738573393178513e-17,9.730914675714991e-11,0,,
1767599526.3296764,frame,,,,eval,1,0.4384534541304492,0.45,0.405,1,False,False,-0.009478437737215017,0.35,-4.8941132301880526,0.016561161726504948,0.25,0.02330572042488827,1.0564716053860662e-17,6.81164033638879e-11,0,,
1767599526.3629246,frame,,,,eval,1,0.43968358302431276,0.45,0.405,1,False,False,-0.039678573845133513,0.35,-4.8941132301880526,0.005980554637536068,0.25,0.02330572042488827,9.508244448474595e-18,4.768148292521619e-11,0,,
1767599526.396681,frame,,,,eval,1,0.43875937199183146,0.45,0.405,1,False,False,-0.058789692880815814,0.35,-4.8941132301880526,-0.00769852847452563,0.25,0.02330572042488827,8.557420003627136e-18,3.337703856109653e-11,0,,
1767599526.4300957,frame,,,,eval,1,0.43907184372672925,0.45,0.405,1,False,False,-0.039063818146543916,0.35,-4.8941132301880526,3.0185647473490035e-05,0.25,0.02330572042488827,7.701678003264423e-18,2.336392745486825e-11,0,,
1767599526.463074,frame,,,,eval,1,0.4340638748940372,0.45,0.405,1,False,False,-0.045635080330802325,0.35,-4.8941132301880526,0.0038681258100020273,0.25,0.02330572042488827,6.931510202937981e-18,1.6354749634298384e-11,0,,
1767599526.4947114,frame,,,,eval,1,0.4391627604230514,0.45,0.405,1,False,False,-0.06366473689254182,0.35,-4.8941132301880526,0.006426758442240731,0.25,0.02330572042488827,6.238359182644183e-18,1.1448325118310419e-11,0,,
1767599526.5302618,frame,,,,eval,1,0.4402600707774129,0.45,0.405,1,False,False,-0.06944777835866844,0.35,-4.8941132301880526,-0.011621974324337515,0.25,0.02330572042488827,5.614523264379765e-18,8.01382791968869e-12,0,,
1767599526.564071,frame,,,,eval,1,0.43966349111896086,0.45,0.405,1,False,False,-0.06463216554145124,0.35,-4.8941132301880526,-0.021791401193223675,0.25,0.02330572042488827,5.053070937941789e-18,5.6096798469663384e-12,0,,
1767599526.5971985,frame,,,,eval,1,0.4330441124927169,0.45,0.405,1,False,False,-0.07615731329035746,0.35,-4.8941132301880526,-0.016020972840526726,0.25,0.02330572042488827,4.54776384414761e-18,3.926776165742267e-12,0,,
1767599526.6297903,frame,,,,eval,1,0.4361425679241977,0.45,0.405,1,False,False,-0.08262164233495461,0.35,-4.8941132301880526,-0.00916859583869636,0.25,0.02330572042488827,4.092987459732849e-18,2.7487435615988343e-12,0,,
1767599526.6620314,frame,,,,eval,1,0.43831156311732566,0.45,0.405,1,False,False,-0.08827151620873153,0.35,-4.8941132301880526,-0.018142223789653956,0.25,0.02330572042488827,3.683688713759564e-18,1.9241207141405064e-12,0,,
1767599526.6964211,frame,,,,eval,1,0.44021408641682114,0.45,0.405,1,False,False,-0.10140609970995662,0.35,-4.8941132301880526,-0.024692673244071407,0.25,0.02330572042488827,3.3153198423836077e-18,1.346884698817545e-12,0,,
1767599526.7319899,frame,,,,eval,1,0.43468362004674477,0.45,0.405,1,False,False,-0.09677995562948194,0.35,-4.8941132301880526,-0.012655956272029497,0.25,0.02330572042488827,2.983787858145247e-18,9.42819468199553e-13,0,,
1767599526.763342,frame,,,,eval,1,0.43255563140050207,0.45,0.405,1,False,False,-0.08446082377558106,0.35,-4.8941132301880526,-0.004302347519230122,0.25,0.02330572042488827,2.6854090723307225e-18,6.599737888642314e-13,0,,
1767599526.7954962,frame,,,,eval,1,0.4370454829146935,0.45,0.405,1,False,False,-0.07166597155393895,0.35,-4.8941132301880526,-0.007580999760350173,0.25,0.02330572042488827,2.41686816509765e-18,4.619817972170518e-13,0,,
1767599526.828001,frame,,,,eval,1,0.43775636895871206,0.45,0.405,1,False,False,-0.06644997149099652,0.35,-4.8941132301880526,-0.01055056196412595,0.25,0.02330572042488827,2.175181348587885e-18,3.233873885628172e-13,0,,
1767599526.8637023,frame,,,,eval,1,0.4358028659956699,0.45,0.405,1,False,False,-0.0701931908868989,0.35,-4.8941132301880526,-0.006179036938732275,0.25,0.02330572042488827,1.9576632137290968e-18,2.2637128945376482e-13,0,,
1767599526.8952463,frame,,,,eval,1,0.4325350839321882,0.45,0.405,1,False,False,-0.06775702928514438,0.35,-4.8941132301880526,-0.004352791112629831,0.25,0.02330572042488827,1.761896892356187e-18,1.5846000833144892e-13,0,,
1767599526.9331534,frame,,,,eval,1,0.4349559357195857,0.45,0.405,1,False,False,-0.07683353505652946,0.35,-4.8941132301880526,-0.0045500476659221835,0.25,0.02330572042488827,1.5857072031205686e-18,1.1092210097444642e-13,0,,
1767599526.9641001,frame,,,,eval,1,0.4387950331147879,0.45,0.405,1,False,False,-0.08830866803485016,0.35,-4.8941132301880526,0.0008704587449043892,0.25,0.02330572042488827,1.4271364828085118e-18,7.764555631030146e-14,0,,
1767599526.996494,frame,,,,eval,1,0.4382544990327568,0.45,0.405,1,False,False,-0.08515139486665291,0.35,-4.8941132301880526,0.001611779797132066,0.25,0.02330572042488827,1.2844228345276606e-18,5.435196648258109e-14,0,,
1767599527.0284774,frame,,,,eval,1,0.43472205322404056,0.45,0.405,1,False,False,-0.08128586533486892,0.35,-4.8941132301880526,0.0024112146819243833,0.25,0.02330572042488827,1.1559805510748946e-18,3.804644589663983e-14,0,,
1767599527.0612986,frame,,,,eval,1,0.4323882135795691,0.45,0.405,1,False,False,-0.07006127110644833,0.35,-4.8941132301880526,-0.004418808013688821,0.25,0.02330572042488827,1.0403824959674052e-18,2.6632574550597636e-14,0,,
1767599527.098009,frame,,,,eval,1,0.43338470011732366,0.45,0.405,1,False,False,-0.0590098248984221,0.35,-4.8941132301880526,-0.003206479552643516,0.25,0.02330572042488827,9.363442463706647e-19,1.8642858366073127e-14,0,,
1767599527.1292028,frame,,,,eval,1,0.4350925377630692,0.45,0.405,1,False,False,-0.05393689263030854,0.35,-4.8941132301880526,-0.0016080007327197825,0.25,0.02330572042488827,8.427098217335983e-19,1.3050051418840492e-14,0,,
1767599527.1621687,frame,,,,eval,1,0.43494971155941353,0.45,0.405,1,False,False,-0.04741750147959678,0.35,-4.8941132301880526,-0.0020755320480747123,0.25,0.02330572042488827,7.584388395602385e-19,9.135081499518717e-15,0,,
1767599527.1950185,frame,,,,eval,1,0.4353093497589071,0.45,0.405,1,False,False,-0.04582596953027718,0.35,-4.8941132301880526,0.008832272126706658,0.25,0.02330572042488827,6.825949556042147e-19,6.394598005360438e-15,0,,
1767599527.2317984,frame,,,,eval,1,0.43326887542170744,0.45,0.405,1,False,False,-0.04565143363671531,0.35,-4.8941132301880526,0.014920845502368756,0.25,0.02330572042488827,6.143354600437932e-19,4.476255463879909e-15,0,,
1767599527.2697296,frame,,,,eval,1,0.4365435688810072,0.45,0.405,1,False,False,-0.04630898383355575,0.35,-4.8941132301880526,0.011228389422002282,0.25,0.02330572042488827,5.529019140394139e-19,3.1334119988307786e-15,0,,
1767599527.2987802,frame,,,,eval,1,0.4365364148659784,0.45,0.405,1,False,False,-0.05245917958104762,0.35,-4.8941132301880526,0.007726426451840549,0.25,0.02330572042488827,4.976117226354725e-19,2.193418255884903e-15,0,,
1767599527.3304975,frame,,,,eval,1,0.43563828633651325,0.45,0.405,1,False,False,-0.038952383638108934,0.35,-4.8941132301880526,0.0102302446048218,0.25,0.02330572042488827,4.478505503719253e-19,1.5354196501524543e-15,0,,
1767599527.363384,frame,,,,eval,1,0.4344705384473708,0.45,0.405,1,False,False,-0.04652784399321419,0.35,-4.8941132301880526,0.010918748187928842,0.25,0.02330572042488827,4.0306549533473283e-19,1.0748179390364381e-15,0,,
1767599527.395076,frame,,,,eval,1,0.4338820501094732,0.45,0.405,1,False,False,-0.05196465813175699,0.35,-4.8941132301880526,0.012470043494922072,0.25,0.02330572042488827,3.6275894580125955e-19,7.523943228622547e-16,0,,
1767599527.4282575,frame,,,,eval,1,0.4360125339296902,0.45,0.405,1,False,False,-0.05601558817578933,0.35,-4.8941132301880526,0.015363691020424206,0.25,0.02330572042488827,3.264830512211336e-19,5.266956149866515e-16,0,,
1767599527.460817,frame,,,,eval,1,0.4352456036932838,0.45,0.405,1,False,False,-0.05996407046300334,0.35,-4.8941132301880526,0.015144238059313971,0.25,0.02330572042488827,2.9383474609902024e-19,3.68704560575422e-16,0,,
1767599527.4966142,frame,,,,eval,1,0.4334290184948466,0.45,0.405,1,False,False,-0.05643135688081724,0.35,-4.8941132301880526,0.01745869353440047,0.25,0.02330572042488827,2.6445127148911825e-19,2.581090594790847e-16,0,,
1767599527.5293062,frame,,,,eval,1,0.43419959144468967,0.45,0.405,1,False,False,-0.044310655135790356,0.35,-4.8941132301880526,0.01686703837951892,0.25,0.02330572042488827,2.380061443402064e-19,1.806906220040197e-16,0,,
1767599527.5626135,frame,,,,eval,1,0.4353289046460158,0.45,0.405,1,False,False,-0.04007767786445893,0.35,-4.8941132301880526,0.008339606983733278,0.25,0.02330572042488827,2.1420552990618578e-19,1.2649628773460816e-16,0,,
1767599527.596349,frame,,,,eval,1,0.4356589266482738,0.45,0.405,1,False,False,-0.019913247172162585,0.35,-4.8941132301880526,0.008242785350776705,0.25,0.02330572042488827,1.927849769155672e-19,8.855896851284065e-17,0,,
1767599527.6284003,frame,,,,eval,1,0.43491888946802837,0.45,0.405,1,False,False,-0.025970389010621986,0.35,-4.8941132301880526,0.01196630463564553,0.25,0.02330572042488827,1.735064792240105e-19,6.200168834774189e-17,0,,
1767599527.661363,frame,,,,eval,1,0.4365766482756518,0.45,0.405,1,False,False,-0.01938132573795759,0.35,-4.8941132301880526,0.0082331703853212,0.25,0.02330572042488827,1.5615583130160945e-19,4.3410551193297416e-17,0,,
1767599527.6965797,frame,,,,eval,1,0.4376282700961073,0.45,0.405,1,False,False,-0.011586627828852336,0.35,-4.8941132301880526,0.009458117821180539,0.25,0.02330572042488827,1.405402481714485e-19,3.0395818250198474e-17,0,,
1767599527.7286007,frame,,,,eval,1,0.43890949726092465,0.45,0.405,1,False,False,-0.013571015298325939,0.35,-4.8941132301880526,0.004724611212221046,0.25,0.02330572042488827,1.2648622335430365e-19,2.128466194854019e-17,0,,
1767599527.7659295,frame,,,,eval,1,0.4406153930735752,0.45,0.405,1,False,False,-0.008047542112668005,0.35,-4.8941132301880526,0.0071312181062287636,0.25,0.02330572042488827,1.138376010188733e-19,1.4906093620039263e-17,0,,
1767599527.7965534,frame,,,,eval,1,0.4402827961829097,0.45,0.405,1,False,False,-0.02457310201363594,0.35,-4.8941132301880526,0.007742199460461983,0.25,0.02330572042488827,1.0245384091698596e-19,1.0440412764482503e-17,0,,
