ts,row_type,session,participant,task,phase,block_id,ear,ear_base,ear_thr,blink_count,is_closed,long_close,gaze,gaze_thr,gaze_bias,gaze_offlvl,risk,alert,event,info
1763960309.1413522,frame,,,,train,,0.546862486000274,0.5202439960947541,0.4161951968758033,11,False,False,-0.017020218257093767,0.35,-4.558595267414855,0.002202373455748873,0.0015207694848855002,0,,
1763960309.1740437,frame,,,,train,,0.5443624335007141,0.5214499179650521,0.41715993437204174,11,False,False,-0.01584755397829607,0.35,-4.558595267414855,0.001982136110173986,0.0011834668060302892,0,,
1763960309.2058458,frame,,,,train,,0.5475443659887247,0.5227546403662358,0.41820371229298864,11,False,False,-0.009341336342132855,0.35,-4.558595267414855,0.0017839224991565874,0.0009354621141705975,0,,
1763960309.2382812,frame,,,,train,,0.5517924377796417,0.524206530236906,0.4193652241895248,11,False,False,-0.006195798526549723,0.35,-4.558595267414855,0.0016055302492409287,0.000751155294873874,0,,
1763960309.2692194,frame,,,,train,,0.545479688277335,0.5252701881389275,0.420216150511142,11,False,False,0.006955121750735316,0.35,-4.558595267414855,0.0014449772243168358,0.0006125073398707219,0,,
1763960309.300627,frame,,,,train,,0.5484247110779364,0.5264279142858779,0.42114233142870233,11,False,False,0.01253327595746967,0.35,-4.558595267414855,0.0013004795018851521,0.0005067839080226145,0,,
1763960309.3347425,frame,,,,train,,0.5453897662758294,0.5273760068853754,0.4219008055083004,11,False,False,0.015947775841890888,0.35,-4.558595267414855,0.001170431551696637,0.00042497462871762836,0,,
1763960309.3656633,frame,,,,train,,0.5429720101408411,0.5281558070481487,0.422524645638519,11,False,False,0.014507647855901418,0.35,-4.558595267414855,0.0010533883965269733,0.0003606855438939582,0,,
1763960309.3968835,frame,,,,train,,0.544698759166647,0.5289829546540735,0.42318636372325885,11,False,False,0.012823313092336974,0.35,-4.558595267414855,0.000948049556874276,0.0003093628541382273,0,,
1763960309.428668,frame,,,,train,,0.5421379983228604,0.5296655723981789,0.42373245791854314,11,False,False,0.003425378736757523,0.35,-4.558595267414855,0.0008532446011868484,0.00026774867396797003,0,,
1763960309.461549,frame,,,,train,,0.5362135166139985,0.5302498413258572,0.42419987306068574,11,False,False,0.020510484157572506,0.35,-4.558595267414855,0.0007679201410681636,0.00023349928024166881,0,,
1763960309.5107644,frame,,,,train,,0.5281465826591172,0.5306728531242252,0.4245382824993802,11,False,False,-0.0016103515163923277,0.35,-4.558595267414855,0.0006911281269613473,0.000204917183786849,0,,
1763960309.542875,frame,,,,train,,0.5277784975850563,0.5309653985355932,0.4247723188284746,11,False,False,-0.052839800170669804,0.35,-4.558595267414855,0.0006220153142652126,0.00018076294750670705,0,,
1763960309.5745826,frame,,,,train,,0.5183809635079527,0.5310618886979565,0.4248495109583652,11,False,False,-0.05496267533686705,0.35,-4.558595267414855,0.0005598137828386913,0.00016012289022501638,0,,
1763960309.6085024,frame,,,,train,,0.5270490812126456,0.5310950931464995,0.4248760745171996,11,False,False,-0.05250644747012956,0.35,-4.558595267414855,0.0005038324045548221,0.0001423159674308008,0,,
1763960309.6377354,frame,,,,train,,0.5305124700999193,0.5311145022969264,0.4248916018375411,11,False,False,-0.06553554850517607,0.35,-4.558595267414855,0.0004534491640993399,0.00012682812704752094,0,,
1763960309.6687865,frame,,,,train,,0.5347029317107952,0.5312939237676197,0.42503513901409584,11,False,False,-0.10963602042761966,0.35,-4.558595267414855,0.0004081042476894059,0.00011326594379462902,0,,
1763960309.701847,frame,,,,train,,0.5233534716298007,0.5312478505861843,0.42499828046894744,11,False,False,-0.15094806250577353,0.35,-4.558595267414855,0.0003672938229204653,0.00010132379003146823,0,,
1763960309.7335818,frame,,,,train,,0.5271006350582044,0.5311713628130136,0.4249370902504109,11,False,False,-0.17615005416662477,0.35,-4.558595267414855,0.0003305644406284188,9.076051945973288e-05,0,,
1763960309.7650502,frame,,,,train,,0.5322857981856843,0.5312270845816471,0.42498166766531775,11,False,False,-0.18515415343468256,0.35,-4.558595267414855,0.0002975079965655769,8.138284341574763e-05,0,,
1763960309.7968214,frame,,,,train,,0.5351036285914669,0.5314209117821381,0.4251367294257105,11,False,False,-0.2011437711766586,0.35,-4.558595267414855,0.0002677571969090192,7.303342220556449e-05,0,,
1763960309.8294666,frame,,,,train,,0.5404865386521412,0.5318741931256382,0.4254993545005106,11,False,False,-0.21032307152749308,0.35,-4.558595267414855,0.00024098147721811727,6.558228417698217e-05,0,,
1763960309.8627083,frame,,,,train,,0.5370319502585847,0.5321320809822855,0.4257056647858284,11,False,False,-0.22226396858448894,0.35,-4.558595267414855,0.00021688332949630556,5.892059869366585e-05,0,,
1763960309.9101448,frame,,,,train,,0.5394902276420881,0.5324999883152756,0.4259999906522205,11,False,False,-0.22388095691455945,0.35,-4.558595267414855,0.000195194996546675,5.295611887836659e-05,0,,
1763960309.9431734,frame,,,,train,,0.533891982859847,0.5326132256913996,0.42609058055311966,11,False,False,-0.21831742310782065,0.35,-4.558595267414855,0.0001756754968920075,4.7609813028377056e-05,0,,
1763960309.9747443,frame,,,,train,,0.5385697167161532,0.5329110502426372,0.42632884019410977,11,False,False,-0.22349696249120576,0.35,-4.558595267414855,0.00015810794720280674,4.281334595203234e-05,0,,
1763960310.0062592,frame,,,,train,,0.5434846357269381,0.5334397295168523,0.4267517836134818,11,False,False,-0.2308528678734607,0.35,-4.558595267414855,0.0001422971524825261,3.85071713153742e-05,0,,
1763960310.038044,frame,,,,train,,0.5497468775684514,0.5342550869194321,0.4274040695355457,11,False,False,-0.2316221069130311,0.35,-4.558595267414855,0.0001280674372342735,3.463906615481835e-05,0,,
1763960310.0706408,frame,,,,train,,0.5516467491843003,0.5351246700326755,0.42809973602614043,11,False,False,-0.23139874757923806,0.35,-4.558595267414855,0.00011526069351084614,3.116298791902361e-05,0,,
1763960310.1019588,frame,,,,train,,0.5505470947678519,0.5358957912694343,0.42871663301554747,11,False,False,-0.22972213314892276,0.35,-4.558595267414855,0.00010373462415976153,2.8038168992902217e-05,0,,
1763960310.1339006,frame,,,,train,,0.5502566337355691,0.536613833392741,0.42929106671419287,11,False,False,-0.22320066053538312,0.35,-4.558595267414855,9.336116174378539e-05,2.5228387999658674e-05,0,,
1763960310.1672454,frame,,,,train,,0.5501357198246853,0.5372899277143383,0.42983194217147064,11,False,False,-0.21792345133480495,0.35,-4.558595267414855,8.402504556940685e-05,2.2701374333925482e-05,0,,
1763960310.1983593,frame,,,,train,,0.5548365891627026,0.5381672607867564,0.4305338086294051,11,False,False,-0.20036172353878712,0.35,-4.558595267414855,7.562254101246617e-05,2.0428314494495806e-05,0,,
1763960310.2286022,frame,,,,train,,0.551335341963577,0.5388256648455974,0.4310605318764779,11,False,False,-0.19620528571690699,0.35,-4.558595267414855,6.806028691121955e-05,1.8383437360820235e-05,0,,
1763960310.2765727,frame,,,,train,,0.5518411947644282,0.5394764413415389,0.4315811530732312,11,False,False,-0.19783941244067105,0.35,-4.558595267414855,6.12542582200976e-05,1.6543661645780022e-05,0,,
1763960310.309635,frame,,,,train,,0.5423883985325264,0.5398939492708489,0.43191515941667913,11,False,False,-0.197407812945384,0.35,-4.558595267414855,5.512883239808784e-05,1.4888293095931286e-05,0,,
1763960310.342015,frame,,,,train,,0.5467346128929707,0.5402796619333458,0.43222372954667665,11,False,False,-0.1975898633544224,0.35,-4.558595267414855,4.961594915827906e-05,1.3398762116648643e-05,0,,
1763960310.3743284,frame,,,,train,,0.5453025708221306,0.5406230326457311,0.4324984261165849,11,False,False,-0.2018869007369739,0.35,-4.558595267414855,4.465435424245115e-05,1.2058394736201119e-05,0,,
1763960310.405224,frame,,,,train,,0.5376665990446483,0.5408544300511332,0.4326835440409066,11,False,False,-0.20124303570941127,0.35,-4.558595267414855,4.018891881820604e-05,1.0852211444433145e-05,0,,
1763960310.4389043,frame,,,,train,,0.5428754972751717,0.5410505027514791,0.43284040220118336,11,False,False,-0.21146635579843132,0.35,-4.558595267414855,3.6170026936385435e-05,9.766749627286327e-06,0,,
1763960310.4704537,frame,,,,train,,0.5413356697633023,0.5412023696738604,0.43296189573908833,11,False,False,-0.21136511409765912,0.35,-4.558595267414855,3.2553024242746894e-05,8.789906193665242e-06,0,,
1763960310.5025723,frame,,,,train,,0.5479213687471677,0.5415383196275257,0.43323065570202063,11,False,False,-0.22771857582367794,0.35,-4.558595267414855,2.9297721818472206e-05,7.910797644674002e-06,0,,
1763960310.5336351,frame,,,,train,,0.5430141819268146,0.5416857273337662,0.43334858186701297,11,False,False,-0.20401906406917902,0.35,-4.558595267414855,2.6367949636624985e-05,7.1196353294693004e-06,0,,
1763960310.5657856,frame,,,,train,,0.5395553269794306,0.5417764531869655,0.43342116254957247,11,False,False,-0.13430125745256127,0.35,-4.558595267414855,2.3731154672962488e-05,6.407614011006259e-06,0,,
1763960310.5978372,frame,,,,train,,0.5392177638877304,0.5418198179424047,0.4334558543539238,11,False,False,-0.06035829872355425,0.35,-4.558595267414855,2.1358039205666238e-05,5.766812160044355e-06,0,,
1763960310.6297896,frame,,,,train,,0.5453493164048253,0.5419962928655258,0.43359703429242064,11,False,False,-0.007962719269654528,0.35,-4.558595267414855,1.9222235285099614e-05,5.190102629137025e-06,0,,
1763960310.6797907,frame,,,,train,,0.5425532785416451,0.5420494054843685,0.43363952438749487,11,False,False,0.019260885814027517,0.35,-4.558595267414855,1.7300011756589653e-05,4.671072545791297e-06,0,,
1763960310.7097821,frame,,,,train,,0.543892519500089,0.5421415611851546,0.4337132489481237,11,False,False,0.0471156316432344,0.35,-4.558595267414855,1.5570010580930688e-05,4.203951416909749e-06,0,,
1763960310.7418742,frame,,,,train,,0.551559376962133,0.5426124519740034,0.43408996157920277,11,False,False,0.06318316144710678,0.35,-4.558595267414855,1.401300952283762e-05,3.7835465632070812e-06,0,,
1763960310.7741747,frame,,,,train,,0.5498971523240481,0.5429766869915056,0.4343813495932045,11,False,False,0.08837240819213132,0.35,-4.558595267414855,1.2611708570553858e-05,3.4051851084781884e-06,0,,
1763960310.8059878,frame,,,,train,,0.5540026451923389,0.5435279849015473,0.43482238792123784,11,False,False,0.10236104171552185,0.35,-4.558595267414855,1.1350537713498473e-05,3.0646618387446406e-06,0,,
1763960310.8383663,frame,,,,train,,0.5595097290408448,0.5443270721085122,0.4354616576868098,11,False,False,0.10383273539413462,0.35,-4.558595267414855,1.0215483942148626e-05,2.758192323650166e-06,0,,
1763960310.8697286,frame,,,,train,,0.5545261175420385,0.5448370243801884,0.43586961950415076,11,False,False,0.10824421854197297,0.35,-4.558595267414855,9.193935547933763e-06,2.482370759431142e-06,0,,
1763960310.9011836,frame,,,,train,,0.555045574315418,0.5453474518769499,0.43627796150155995,11,False,False,0.11159407853202996,0.35,-4.558595267414855,8.274541993140387e-06,2.2341320511902222e-06,0,,
1763960310.9338353,frame,,,,train,,0.5457788781392359,0.5456049978027064,0.43648399824216516,11,False,False,0.1046624541098149,0.35,-4.558595267414855,7.447087793826348e-06,2.0107177034627362e-06,0,,
1763960310.965237,frame,,,,train,,0.4997835776766346,0.5453425185050207,0.43627401480401656,11,False,False,0.0748955985951465,0.35,-4.558595267414855,6.702379014443713e-06,1.8096451332905382e-06,0,,
1763960310.9983628,frame,,,,train,,0.37645879629893025,0.5434541970167186,0.4347633576133749,11,True,False,0.0335578575218447,0.35,-4.558595267414855,6.032141112999342e-06,0.030001628680060084,0,,
1763960311.0309777,frame,,,,train,,0.3713335609788259,0.5434541970167186,0.4347633576133749,11,True,False,-0.003822240945190458,0.35,-4.558595267414855,5.428927001699408e-06,0.05100146581166216,0,,
1763960311.0778291,frame,,,,train,,0.4106517983723501,0.5434541970167186,0.4347633576133749,11,True,False,-0.013413705060305148,0.35,-4.558595267414855,4.886034301529467e-06,0.0657013192302216,0,,
1763960311.109851,frame,,,,train,,0.45566913177563273,0.5434541970167186,0.4347633576133749,12,False,False,-0.02390247008945412,0.35,-4.558595267414855,4.39743087137652e-06,0.0459911873070074,0,,
1763960311.1424859,frame,,,,train,,0.4723729499521051,0.5399001346634879,0.4319201077307903,12,False,False,-0.005060959506083762,0.35,-4.558595267414855,3.957687784238868e-06,0.032194068576172234,0,,
1763960311.1740468,frame,,,,train,,0.482798665551037,0.5370450612078652,0.4296360489662922,12,False,False,0.005357219502506005,0.35,-4.558595267414855,3.5619190058149816e-06,0.022536061718460912,0,,
1763960311.2055302,frame,,,,train,,0.4910665723634864,0.5347461367656462,0.42779690941251697,12,False,False,0.011150487623074135,0.35,-4.558595267414855,3.2057271052334834e-06,0.015775435546548953,0,,
1763960311.2377427,frame,,,,train,,0.49486502431767665,0.5327520811432477,0.42620166491459816,12,False,False,0.02231475640062719,0.35,-4.558595267414855,2.885154394710135e-06,0.011042977991847948,0,,
1763960311.2701545,frame,,,,train,,0.4982200893028036,0.5310254815512254,0.42482038524098037,12,False,False,0.050966672163601956,0.35,-4.558595267414855,2.5966389552391214e-06,0.007730240392630878,0,,
1763960311.3019295,frame,,,,train,,0.5007442760540908,0.5295114212763686,0.42360913702109493,12,False,False,0.04031063856377415,0.35,-4.558595267414855,2.3369750597152093e-06,0.005411308493345197,0,,
1763960311.335739,frame,,,,train,,0.5096740845744174,0.5285195544412711,0.4228156435530169,12,False,False,0.036910220907916624,0.35,-4.558595267414855,2.1032775537436886e-06,0.003788042141994862,0,,
1763960311.3659663,frame,,,,train,,0.4901514395026243,0.5266148862443346,0.4212919089954677,12,False,False,0.016628941117756035,0.35,-4.558595267414855,1.8929497983693198e-06,0.002651743076384306,0,,
1763960311.3983386,frame,,,,train,,0.3726689342601396,0.523627878894821,0.4189023031158568,12,True,False,0.0039546842324957865,0.35,-4.558595267414855,1.7036548185323878e-06,0.03185632237275812,0,,
1763960311.4303577,frame,,,,train,,0.3740909253334319,0.523627878894821,0.4189023031158568,12,True,False,-0.017255465350348942,0.35,-4.558595267414855,1.5332893366791492e-06,0.052299517658290884,0,,
1763960311.4782999,frame,,,,train,,0.4491937594792154,0.523627878894821,0.4189023031158568,13,False,False,-0.037540296171544085,0.35,-4.558595267414855,1.3799604030112344e-06,0.0366097451584278,0,,
1763960311.5099776,frame,,,,train,,0.49425434055770956,0.5221592019779654,0.41772736158237234,13,False,False,-0.0121738717855715,0.35,-4.558595267414855,1.241964362710111e-06,0.02562689612876122,0,,
1763960311.5442357,frame,,,,train,,0.5061063807630107,0.5213565609172176,0.4170852487337741,13,False,False,0.020910177627229132,0.35,-4.558595267414855,1.1177679264390998e-06,0.017938894356208438,0,,
1763960311.5742295,frame,,,,train,,0.5211810545683592,0.5213477855997747,0.4170782284798198,13,False,False,0.04901229879262914,0.35,-4.558595267414855,1.0059911337951898e-06,0.012557286408813933,0,,
1763960311.60487,frame,,,,train,,0.5327449611637001,0.521917644377971,0.4175341155023768,13,False,False,0.07989463875088276,0.35,-4.558595267414855,9.053920204156708e-07,0.008790154809690977,0,,
1763960311.6371262,frame,,,,train,,0.541870407479011,0.5229152825330229,0.41833222602641834,13,False,False,0.09680795826991684,0.35,-4.558595267414855,8.148528183741037e-07,0.006153157257952786,0,,
1763960311.6687298,frame,,,,train,,0.5407565634767022,0.5238073465802069,0.41904587726416553,13,False,False,0.10534867757346156,0.35,-4.558595267414855,7.333675365366933e-07,0.004307254082619142,0,,
1763960311.7016315,frame,,,,train,,0.5540742592080299,0.525320692211598,0.42025655376927845,13,False,False,0.11739773749153581,0.35,-4.558595267414855,6.60030782883024e-07,0.0030151174596803726,0,,
1763960311.733365,frame,,,,train,,0.5499227042112632,0.5265507928115813,0.4212406342492651,13,False,False,0.12072503233991405,0.35,-4.558595267414855,5.940277045947216e-07,0.0021106178634385363,0,,
1763960311.7652404,frame,,,,train,,0.5481469904781449,0.5276306026949095,0.4221044821559276,13,False,False,0.1282176093561418,0.35,-4.558595267414855,5.346249341352494e-07,0.0014774645819030233,0,,
1763960311.797756,frame,,,,train,,0.5503262929685596,0.5287653872085919,0.42301230976687354,13,False,False,0.13807489896514547,0.35,-4.558595267414855,4.811624407217244e-07,0.0010342540770785595,0,,
1763960311.8290453,frame,,,,train,,0.5539044409073601,0.5300223398935303,0.42401787191482426,13,False,False,0.14841059661389266,0.35,-4.558595267414855,4.3304619664955203e-07,0.0007240038367267907,0,,
1763960311.8793547,frame,,,,train,,0.5575751539162848,0.5313999805946681,0.4251199844757345,13,False,False,0.16874325033652227,0.35,-4.558595267414855,3.897415769845968e-07,0.0005068260702033726,0,,
1763960311.9098783,frame,,,,train,,0.5515323520954518,0.5324065991697072,0.4259252793357658,13,False,False,0.18744719790179154,0.35,-4.558595267414855,3.507674192861371e-07,0.0003547992951875179,0,,
1763960311.9415274,frame,,,,train,,0.5572837879669422,0.533650458609569,0.42692036688765517,13,False,False,0.19848627917917483,0.35,-4.558595267414855,3.156906773575234e-07,0.00024837844807190396,0,,
1763960311.9756203,frame,,,,train,,0.5589369571284442,0.5349147835355127,0.4279318268284102,13,False,False,0.193121675287804,0.35,-4.558595267414855,2.841216096217711e-07,0.00017388196094691007,0,,
1763960312.007212,frame,,,,train,,0.5535104555101026,0.5358445671342421,0.4286756537073937,13,False,False,0.19730515352980404,0.35,-4.558595267414855,2.55709448659594e-07,0.00012173271522975662,0,,
1763960312.0378675,frame,,,,train,,0.5513383376252768,0.5366192556587939,0.42929540452703513,13,False,False,0.19482520931269764,0.35,-4.558595267414855,2.301385037936346e-07,8.522670897105725e-05,0,,
1763960312.070474,frame,,,,train,,0.562193129110736,0.5378979493313909,0.43031835946511277,13,False,False,0.19376583937482295,0.35,-4.558595267414855,2.0712465341427114e-07,5.967112375894493e-05,0,,
1763960312.1021369,frame,,,,train,,0.5557445584543239,0.5387902797875375,0.43103222383003,13,False,False,0.19483532180701957,0.35,-4.558595267414855,1.8641218807284402e-07,4.178097136254582e-05,0,,
1763960312.133311,frame,,,,train,,0.5660037222002804,0.5401509519081746,0.4321207615265397,13,False,False,0.20581349196670384,0.35,-4.558595267414855,1.6777096926555962e-07,2.9256746211938004e-05,0,,
1763960312.1660278,frame,,,,train,,0.5641687592110727,0.5413518422733195,0.4330814738186556,13,False,False,0.21374499961714832,0.35,-4.558595267414855,1.5099387233900365e-07,2.0488781980696943e-05,0,,
1763960312.196292,frame,,,,train,,0.5717888941574083,0.5428736948675238,0.43429895589401907,13,False,False,0.2294832458771605,0.35,-4.558595267414855,1.358944851051033e-07,1.4350301055594165e-05,0,,
1763960312.2458794,frame,,,,train,,0.5635579552874279,0.543907907888519,0.43512632631081516,13,False,False,0.22621852841104761,0.35,-4.558595267414855,1.2230503659459297e-07,1.0052549041111591e-05,0,,
1763960312.2771838,frame,,,,train,,0.5626248146707895,0.5448437532276325,0.435875002582106,13,False,False,0.20896693291990953,0.35,-4.558595267414855,1.1007453293513367e-07,7.043388800754221e-06,0,,
1763960312.3105981,frame,,,,train,,0.5546854455840483,0.5455985238871333,0.43647881910970665,13,False,False,0.16662883826907393,0.35,-4.558595267414855,9.90670796416203e-08,4.936316185306452e-06,0,,
1763960312.34087,frame,,,,train,,0.5522139041920207,0.5462383033914028,0.43699064271312227,13,False,False,0.14459027184206175,0.35,-4.558595267414855,8.916037167745827e-08,3.4607709520151636e-06,0,,
1763960312.3746734,frame,,,,train,,0.5534668417211526,0.546796821197945,0.43743745695835606,13,False,False,0.12514281272190075,0.35,-4.558595267414855,8.024433450971245e-08,2.427354326481197e-06,0,,
1763960312.4055853,frame,,,,train,,0.5500447342812154,0.5472537738617499,0.43780301908939995,13,False,False,0.09536875321597726,0.35,-4.558595267414855,7.22199010587412e-08,1.7034812226003623e-06,0,,
1763960312.4364572,frame,,,,train,,0.5520250340290245,0.5476487704879143,0.43811901639033146,13,False,False,0.08936392672852733,0.35,-4.558595267414855,6.499791095286708e-08,1.1963367304774256e-06,0,,
1763960312.4698827,frame,,,,train,,0.5661348586979136,0.5485730748984142,0.4388584599187314,13,False,False,0.08453150872062398,0.35,-4.558595267414855,5.8498119857580374e-08,8.409455985256526e-07,0,,
1763960312.5017142,frame,,,,train,,0.5598537487998743,0.5491371085934872,0.4393096868747898,13,False,False,0.0913716167904024,0.35,-4.558595267414855,5.264830787182234e-08,5.918208174402662e-07,0,,
1763960312.535439,frame,,,,train,,0.556383408958488,0.5495581152229203,0.4396464921783363,13,False,False,0.09082412119713901,0.35,-4.558595267414855,4.73834770846401e-08,4.171175808332647e-07,0,,
1763960312.5646937,frame,,,,train,,0.5630503824688913,0.5502327285852188,0.440186182868175,13,False,False,0.06683314961670206,0.35,-4.558595267414855,4.2645129376176094e-08,2.9454101434585585e-07,0,,
1763960312.5976324,frame,,,,train,,0.5604969973229319,0.5507459420221045,0.4405967536176836,13,False,False,0.011739084408886491,0.35,-4.558595267414855,3.838061643855848e-08,2.084815470284126e-07,0,,
1763960312.6455555,frame,,,,train,,0.5617938229913233,0.5512983360705654,0.4410386688564524,13,False,False,-0.04158038141188847,0.35,-4.558595267414855,3.4542554794702633e-08,1.4800963620757097e-07,0,,
1763960312.6781397,frame,,,,train,,0.5637867103172985,0.551922754782902,0.4415382038263216,13,False,False,-0.07323362196212724,0.35,-4.558595267414855,3.108829931523237e-08,1.0547204330421362e-07,0,,
1763960312.710503,frame,,,,train,,0.5569492666134278,0.5523129006919884,0.4418503205535907,13,False,False,-0.07802208609143957,0.35,-4.558595267414855,2.7979469383709134e-08,7.550919847597208e-08,0,,
1763960312.7429657,frame,,,,train,,0.5606841436258201,0.5527314628386799,0.44218517027094395,13,False,False,-0.08432999140827668,0.35,-4.558595267414855,2.518152244533822e-08,5.4367330279900746e-08,0,,
1763960312.7734506,frame,,,,train,,0.5548030139681533,0.5530396145203021,0.44243169161624174,13,False,False,-0.10033700355235808,0.35,-4.558595267414855,2.2663370200804398e-08,3.941693340797878e-08,0,,
1763960312.8049753,frame,,,,train,,0.5580663839621708,0.5533240774927537,0.44265926199420297,13,False,False,-0.12092852764797968,0.35,-4.558595267414855,2.039703318072396e-08,2.8815675376428586e-08,0,,
1763960312.8376276,frame,,,,train,,0.5573550643997244,0.5535805792208867,0.44286446337670937,13,False,False,-0.13725345247887066,0.35,-4.558595267414855,1.8357329862651566e-08,2.12724125552591e-08,0,,
1763960312.869727,frame,,,,train,,0.5546437676015645,0.5537861524180745,0.44302892193445964,13,False,False,-0.13647473133533428,0.35,-4.558595267414855,1.652159687638641e-08,1.5881984601264555e-08,0,,
1763960312.901519,frame,,,,train,,0.5511414556805339,0.5539159410805619,0.44313275286444953,13,False,False,-0.14707961977769113,0.35,-4.558595267414855,1.4869437188747767e-08,1.2009555452210054e-08,0,,
1763960312.9339397,frame,,,,train,,0.5580559902608231,0.5541229435395749,0.44329835483165997,13,False,False,-0.14760168232611548,0.35,-4.558595267414855,1.338249346987299e-08,9.209638424739417e-09,0,,
1763960312.965315,frame,,,,train,,0.5606881839975603,0.5544512055624742,0.4435609644499794,13,False,False,-0.15317002976539928,0.35,-4.558595267414855,1.2044244122885692e-08,7.169401544690733e-09,0,,
1763960312.9973722,frame,,,,train,,0.5641098675771324,0.5549341386632071,0.44394731093056566,13,False,False,-0.15930719236079227,0.35,-4.558595267414855,1.0839819710597124e-08,5.66897026391934e-09,0,,
1763960313.0467954,frame,,,,train,,0.5555052693095217,0.5550957162491558,0.4440765729993246,13,False,False,-0.17557531876206234,0.35,-4.558595267414855,9.755837739537411e-09,4.553629449115783e-09,0,,
1763960313.0796342,frame,,,,train,,0.5669896895904111,0.5556904149162185,0.44455233193297483,13,False,False,-0.17806809031092996,0.35,-4.558595267414855,8.78025396558367e-09,3.714355852316068e-09,0,,
1763960313.1097252,frame,,,,train,,0.565059382229287,0.5561588632818719,0.44492709062549757,13,False,False,-0.1822662275646758,0.35,-4.558595267414855,7.902228569025302e-09,3.0741828107627653e-09,0,,
1763960313.1415164,frame,,,,train,,0.5653838962489378,0.5566201149302252,0.4452960919441802,13,False,False,-0.1817299667727692,0.35,-4.558595267414855,7.112005712122772e-09,2.578648310261302e-09,0,,
1763960313.1744323,frame,,,,train,,0.5632317685553941,0.5569506976114836,0.44556055808918693,13,False,False,-0.18420419628094464,0.35,-4.558595267414855,6.400805140910495e-09,2.189102125637541e-09,0,,
1763960313.2064347,frame,,,,train,,0.5661463756221474,0.5574104815120168,0.4459283852096134,13,False,False,-0.17353419883179377,0.35,-4.558595267414855,5.7607246268194456e-09,1.878014965555445e-09,0,,
1763960313.2375479,frame,,,,train,,0.5666147964122951,0.5578706972570306,0.44629655780562455,13,False,False,-0.16485770458763227,0.35,-4.558595267414855,5.184652164137501e-09,1.6256896057370613e-09,0,,
1763960313.2702074,frame,,,,train,,0.5623413418731967,0.5581470975873811,0.44651767806990494,13,False,False,-0.15777460570502022,0.35,-4.558595267414855,4.666186947723751e-09,1.4179539408793679e-09,0,,
1763960313.3024766,frame,,,,train,,0.5655752671366374,0.5585185060648439,0.44681480485187514,13,False,False,-0.15905812728022806,0.35,-4.558595267414855,4.1995682529513755e-09,1.24454185379264e-09,0,,
1763960313.3329153,frame,,,,train,,0.5676262077034053,0.5589738911467719,0.4471791129174175,13,False,False,-0.16922070758934193,0.35,-4.558595267414855,3.779611427656238e-09,1.0979559833142223e-09,0,,
1763960313.3654096,frame,,,,train,,0.561004776167165,0.5592189425413261,0.4473751540330609,13,False,False,-0.17207640945538927,0.35,-4.558595267414855,3.401650284890614e-09,9.726682054133923e-10,0,,
1763960313.3971593,frame,,,,train,,0.5634769142111039,0.5594477613178851,0.4475582090543081,13,False,False,-0.1563064036488866,0.35,-4.558595267414855,3.061485256401553e-09,8.645568591734677e-10,0,,
1763960313.445754,frame,,,,train,,0.5614066404227964,0.559641252379119,0.4477130019032952,13,False,False,-0.13818375910644232,0.35,-4.558595267414855,2.7553367307613977e-09,7.705100052671113e-10,0,,
1763960313.478147,frame,,,,train,,0.5671454728069802,0.560016463400512,0.44801317072040964,13,False,False,-0.1422832370673328,0.35,-4.558595267414855,2.479803057685258e-09,6.881451871480933e-10,0,,
1763960313.5113783,frame,,,,train,,0.5665817269892695,0.5603447265799499,0.44827578126395995,13,False,False,-0.1361539441289592,0.35,-4.558595267414855,2.231822751916732e-09,6.156109961186692e-10,0,,
1763960313.540983,frame,,,,train,,0.5695387928100175,0.5608044298914533,0.44864354391316263,13,False,False,-0.14603238159235055,0.35,-4.558595267414855,2.008640476725059e-09,5.51446125886572e-10,0,,
1763960313.5750282,frame,,,,train,,0.5685946983445265,0.561193943314107,0.4489551546512856,13,False,False,-0.10373672731600969,0.35,-4.558595267414855,1.8077764290525533e-09,4.944788738637536e-10,0,,
1763960313.6056309,frame,,,,train,,0.5574338168143654,0.5613557117484654,0.4490845693987724,13,False,False,-0.02976482277184811,0.35,-4.558595267414855,1.626998786147298e-09,4.4375513887346535e-10,0,,
1763960313.6368344,frame,,,,train,,0.569739372682198,0.5617748947951521,0.4494199158361217,13,False,False,0.052257353718180966,0.35,-4.558595267414855,1.4642989075325683e-09,3.9848653166337986e-10,0,,
1763960313.6701202,frame,,,,train,,0.5689750768230395,0.5621349038965464,0.4497079231172372,13,False,False,0.08706843102210637,0.35,-4.558595267414855,1.3178690167793116e-09,3.5801271317112454e-10,0,,
1763960313.7016969,frame,,,,train,,0.5634605857712092,0.5623102875464142,0.44984823003713137,13,False,False,0.11155313986111537,0.35,-4.558595267414855,1.1860821151013804e-09,3.2177382612587e-10,0,,
1763960313.7332098,frame,,,,train,,0.5649859927639518,0.5624703361724891,0.4499762689379913,13,False,False,0.13864917105767205,0.35,-4.558595267414855,1.0674739035912423e-09,2.8929011250358353e-10,0,,
1763960313.7658334,frame,,,,train,,0.562417237195625,0.5625914421385374,0.45007315371082995,13,False,False,0.14479028925523885,0.35,-4.558595267414855,9.60726513232118e-10,2.6014666954643555e-10,0,,
